id,name,Average Rating,Movie 0,Movie 1,Movie 2,Movie 3,Movie 4,Movie 5,Movie 6,Movie 7,Movie 8,Movie 9,Movie 10,Movie 11,Movie 12,Movie 13,Movie 14,Movie 15,Movie 16,Movie 17,Movie 18,Movie 19,Movie 20,Movie 21,Movie 22,Movie 23,Movie 24,Movie 25,Movie 26,Movie 27,Movie 28,Movie 29,Movie 30,Movie 31,Movie 32,Movie 33,Movie 34,Movie 35,Movie 36,Movie 37,Movie 38,Movie 39,Movie 40,Movie 41,Movie 42,Movie 43,Movie 44,Movie 45,Movie 46,Movie 47,Movie 48,Movie 49,Movie 50,Movie 51,Movie 52,Movie 53,Movie 54,Movie 55,Movie 56,Movie 57,Movie 58,Movie 59,Movie 60,Movie 61,Movie 62,Movie 63,Movie 64,Movie 65,Movie 66,Movie 67,Movie 68,Movie 69,Movie 70,Movie 71,Movie 72,Movie 73,Movie 74,Movie 75,Movie 76,Movie 77,Movie 78,Movie 79,Movie 80,Movie 81,Movie 82
140,Lucy Liu,6.194736842105264,186.0,2112.0,9471.0,49444.0,9923.0,24.0,393.0,140300.0,4327.0,124606.0,44857.0,10133.0,10550.0,97430.0,1574.0,14396.0,8584.0,20761.0,9502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,David Carradine,6.2,24.0,393.0,203.0,14854.0,14729.0,9760.0,13282.0,15092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,William Broyles Jr.,6.55,5255.0,8358.0,568.0,25.0,1844.0,869.0,3683.0,2251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Michael Madsen,6.466666666666667,187.0,9366.0,24.0,500.0,273248.0,393.0,46256.0,4257.0,860.0,9348.0,173224.0,36669.0,168705.0,191229.0,10537.0,2830.0,12160.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Robert Richardson,7.1,547.0,820.0,2567.0,792.0,44826.0,11324.0,68718.0,24.0,273248.0,16869.0,393.0,10537.0,6106.0,881.0,10673.0,2604.0,38167.0,586.0,10858.0,10219.0,177572.0,9093.0,8649.0,7944.0,524.0,8847.0,10132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RZA,6.100000000000001,254473.0,72559.0,68718.0,41733.0,24.0,393.0,4551.0,97430.0,12657.0,36648.0,43539.0,8999.0,342502.0,20829.0,31867.0,4816.0,4982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Roger Deakins,6.9033333333333315,5516.0,25.0,4148.0,37724.0,146233.0,115.0,9882.0,14359.0,11775.0,687.0,6947.0,227306.0,10400.0,10684.0,6973.0,11093.0,9746.0,11934.0,453.0,8055.0,12573.0,134.0,21349.0,49530.0,278.0,44264.0,4512.0,273481.0,6977.0,270487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Thomas Newman,6.91388888888889,2359.0,10681.0,12.0,14.0,239566.0,50014.0,547.0,296098.0,140823.0,497.0,4147.0,10994.0,25.0,4148.0,206647.0,37724.0,182.0,7445.0,11468.0,278.0,9587.0,297.0,1999.0,921.0,38050.0,268238.0,48289.0,9770.0,462.0,71688.0,9294.0,10647.0,9302.0,109421.0,1440.0,205587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Walter Murch,6.635714285714286,13155.0,8665.0,28.0,592.0,25.0,2088.0,1213.0,251.0,7978.0,409.0,2289.0,158852.0,242.0,6520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Lucas Black,6.438461538461539,109410.0,25.0,31306.0,2289.0,44718.0,31908.0,9615.0,846.0,133694.0,12498.0,168259.0,22894.0,21355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Sally Menke,7.322222222222223,5.0,680.0,285923.0,184.0,24.0,500.0,16869.0,393.0,21355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Michael Winterbottom,5.8999999999999995,44853.0,37414.0,8435.0,1988.0,254024.0,2577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Andrew Eaton,6.4799999999999995,44853.0,8435.0,1988.0,2577.0,96721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Clint Eastwood,6.867857142857145,8839.0,3683.0,6973.0,70.0,10724.0,33.0,8879.0,9573.0,8197.0,322.0,20391.0,3580.0,10734.0,4929.0,688.0,190859.0,87825.0,44603.0,429.0,88794.0,22954.0,11901.0,5551.0,13223.0,1251.0,66.0,391.0,209451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Morgan Freeman,6.576086956521737,137106.0,10480.0,2698.0,12634.0,186.0,8656.0,12123.0,240832.0,10027.0,39514.0,272.0,155.0,49026.0,157353.0,291805.0,75656.0,807.0,278.0,70.0,33.0,22954.0,214756.0,1947.0,6171.0,9437.0,9665.0,117263.0,227735.0,4614.0,137093.0,11560.0,271969.0,62837.0,6950.0,8367.0,2043.0,11831.0,75612.0,8909.0,267860.0,310.0,403.0,7350.0,11258.0,1667.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Gene Hackman,6.456,592.0,10833.0,12106.0,6073.0,25388.0,11306.0,8963.0,12160.0,33.0,66.0,8536.0,1924.0,5902.0,16784.0,9798.0,8916.0,37233.0,18254.0,10393.0,8012.0,3034.0,11411.0,8007.0,9428.0,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Richard Harris,6.9399999999999995,9869.0,10786.0,33.0,671.0,9311.0,98.0,11362.0,672.0,29715.0,42345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Lennie Niehaus,6.989999999999999,70.0,33.0,8879.0,9573.0,8197.0,3580.0,688.0,5551.0,13223.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Dan Castellaneta,5.720000000000001,35.0,1402.0,9607.0,166424.0,17710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Charlie Kaufman,7.25,38.0,291270.0,2757.0,4960.0,492.0,4912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Kate Winslet,6.6240000000000006,4148.0,866.0,38.0,1717.0,1024.0,10876.0,87818.0,8055.0,1440.0,13092.0,11889.0,39538.0,72113.0,4584.0,597.0,146198.0,262500.0,11615.0,11619.0,1581.0,321697.0,157350.0,130150.0,13994.0,10549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Kirsten Dunst,6.381481481481482,109443.0,10490.0,557.0,62215.0,38.0,83770.0,9621.0,586.0,9587.0,13092.0,1887.0,10691.0,559.0,628.0,11823.0,245703.0,9444.0,11551.0,1443.0,16406.0,46503.0,9686.0,558.0,11820.0,1588.0,10050.0,84174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Jim Carrey,6.288461538461539,109443.0,124459.0,17979.0,8952.0,38.0,10013.0,310.0,11086.0,8871.0,3049.0,58224.0,100042.0,1850.0,414.0,7552.0,9273.0,22796.0,9894.0,2123.0,59859.0,8467.0,37165.0,3594.0,10201.0,1624.0,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Tom Wilkinson,6.573333333333334,60309.0,272.0,57201.0,22267.0,38.0,39780.0,1934.0,1999.0,48289.0,9311.0,40805.0,4584.0,56292.0,74534.0,9026.0,239573.0,13809.0,2253.0,8643.0,273895.0,9427.0,4566.0,3635.0,10586.0,11469.0,16558.0,2024.0,256962.0,120467.0,11439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Jane Adams,6.539999999999999,38.0,1440.0,36351.0,10683.0,22479.0,17379.0,11004.0,24071.0,62677.0,13990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,David Cross,6.156521739130435,9975.0,49444.0,38.0,3902.0,140300.0,9502.0,11551.0,9894.0,4248.0,23398.0,608.0,254470.0,1548.0,16448.0,38055.0,242083.0,55301.0,9842.0,9655.0,248774.0,10808.0,17610.0,6477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Alejandro González Iñárritu,7.285714285714286,1164.0,45958.0,55.0,470.0,194662.0,1417.0,281957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,David Cronenberg,6.4300000000000015,59.0,11306.0,1946.0,837.0,2252.0,48231.0,9613.0,577.0,11470.0,11336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,William Hurt,6.452631578947368,59.0,22556.0,2157.0,20662.0,2666.0,6947.0,137321.0,5915.0,1537.0,231.0,644.0,53113.0,13768.0,25379.0,1724.0,323677.0,271110.0,72710.0,7461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Ed Harris,6.713793103448274,590.0,9441.0,568.0,17182.0,13920.0,241554.0,2756.0,59.0,9802.0,134374.0,12690.0,10858.0,453.0,66.0,37233.0,37165.0,24356.0,9104.0,12509.0,16281.0,14256.0,853.0,51995.0,9504.0,49047.0,1590.0,110415.0,9549.0,49527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Peter MacNeill,6.371428571428571,59.0,921.0,2055.0,5852.0,241257.0,18530.0,10559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Stephen McHattie,6.281818181818182,306.0,59.0,14161.0,13183.0,100275.0,290555.0,1271.0,11013.0,9954.0,23963.0,1381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Jon Vitti,6.040000000000001,35.0,23398.0,6477.0,950.0,153518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Stanley Kubrick,7.683333333333334,345.0,694.0,62.0,3175.0,802.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Geoffrey Unsworth,6.916666666666668,8536.0,1924.0,5902.0,62.0,11583.0,11843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Ray Lovejoy,7.1625,2157.0,694.0,62.0,935.0,679.0,849.0,268.0,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Gael García Bernal,6.422222222222222,8338.0,1164.0,222649.0,55.0,80304.0,1391.0,73935.0,542.0,37056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Emilio Echevarría,6.68,1164.0,36669.0,55.0,1391.0,10733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Adriana Barraza,6.900000000000001,1164.0,55.0,242575.0,293646.0,10195.0,16871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Rodrigo Prieto,6.94375,16995.0,264656.0,1164.0,1360.0,142.0,45958.0,55.0,470.0,194662.0,55787.0,2057.0,1966.0,68734.0,106646.0,65.0,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Gustavo Santaolalla,6.966666666666667,9701.0,83770.0,1164.0,142.0,45958.0,55.0,470.0,228326.0,152737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Terry Gilliam,6.675,76757.0,4442.0,68.0,36819.0,8054.0,1878.0,177.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Charles Roven,6.08,6415.0,4442.0,272.0,155.0,49026.0,297761.0,11535.0,68735.0,795.0,209112.0,8848.0,9981.0,9637.0,11024.0,11665.0,49521.0,21512.0,11817.0,168672.0,13816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Gary Levinsohn,6.118181818181818,857.0,4824.0,11015.0,11258.0,2024.0,75780.0,97614.0,9562.0,9903.0,75531.0,10223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Lloyd Phillips,6.514285714285714,37710.0,16869.0,49521.0,1656.0,11678.0,9433.0,9839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Brad Pitt,6.73913043478261,4477.0,4922.0,107.0,60308.0,6073.0,652.0,72190.0,163.0,319.0,65759.0,1164.0,1422.0,807.0,109091.0,16869.0,38167.0,4512.0,297.0,1988.0,492.0,4912.0,628.0,59859.0,273895.0,38055.0,64689.0,318846.0,14411.0,23483.0,298.0,228150.0,15186.0,550.0,45145.0,314385.0,24420.0,76203.0,787.0,8967.0,161.0,4476.0,819.0,978.0,1535.0,7510.0,4944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Christopher Plummer,6.6374999999999975,14160.0,10395.0,11648.0,29339.0,9008.0,65754.0,38321.0,33157.0,2059.0,8054.0,12244.0,453.0,388.0,231.0,11843.0,1966.0,10577.0,268171.0,2044.0,55347.0,16351.0,15121.0,174.0,17277.0,1883.0,11400.0,30973.0,256924.0,52032.0,36811.0,16633.0,35944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Roger Pratt,6.9,652.0,392.0,674.0,68.0,177.0,672.0,11889.0,268.0,20024.0,10445.0,2309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Mick Audsley,6.545454545454546,253412.0,674.0,243.0,9543.0,628.0,11820.0,5971.0,1722.0,6639.0,11240.0,3472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Chris Bender,6.127777777777777,124459.0,10320.0,59.0,302156.0,296099.0,4379.0,45650.0,8273.0,168530.0,46529.0,18785.0,2770.0,11152.0,2105.0,1954.0,138832.0,323675.0,11460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Peter Suschitzky,6.324999999999999,1891.0,59.0,1946.0,2252.0,48231.0,9613.0,9313.0,849.0,82700.0,8870.0,75.0,2610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Ronald Sanders,6.489999999999999,59.0,1946.0,837.0,2252.0,48231.0,9613.0,11336.0,14836.0,66767.0,11495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Jon Brion,6.431250000000001,89492.0,38.0,20829.0,4960.0,27581.0,77174.0,284536.0,146239.0,1599.0,12133.0,9767.0,8051.0,4995.0,268917.0,271718.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Ellen Kuras,6.6800000000000015,19255.0,9469.0,4133.0,38.0,7944.0,4953.0,292.0,10279.0,9932.0,24664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Anthony Bregman,6.3769230769230765,198277.0,38.0,47088.0,4960.0,59968.0,209263.0,8998.0,25769.0,89325.0,8272.0,1546.0,40247.0,340611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Steve Golin,6.687499999999998,10480.0,314365.0,38.0,1164.0,88005.0,2649.0,5125.0,492.0,281957.0,819.0,162903.0,50780.0,28355.0,13067.0,1824.0,8060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Curtis Hanson,6.366666666666667,1950.0,2757.0,11004.0,65.0,33676.0,2118.0,82684.0,73937.0,8987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Kim Basinger,5.973333333333333,12120.0,10391.0,268.0,65.0,2118.0,17436.0,10068.0,36670.0,64807.0,21311.0,37950.0,11458.0,5820.0,9759.0,312113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Mekhi Phifer,6.154545454545453,4965.0,924.0,262500.0,157350.0,65.0,29461.0,262504.0,3600.0,18777.0,11065.0,10028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Brittany Murphy,6.0875,10490.0,12103.0,12079.0,187.0,11229.0,9836.0,65.0,12090.0,14846.0,3558.0,26602.0,9603.0,21765.0,260947.0,11091.0,13551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Jay Rabinowitz,6.688888888888888,3902.0,222649.0,4816.0,38050.0,1381.0,65.0,8967.0,9890.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Evan Jones,6.4142857142857155,20504.0,264656.0,188161.0,65.0,9918.0,82682.0,26486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Omar Benson Miller,6.324999999999999,65.0,14325.0,12412.0,41894.0,204082.0,4380.0,27022.0,10060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Michael Shannon,6.187096774193549,1950.0,12123.0,4148.0,1852.0,8961.0,11560.0,245703.0,65.0,209112.0,49521.0,676.0,10628.0,35219.0,9809.0,25636.0,103731.0,32395.0,16433.0,1903.0,68812.0,180296.0,14195.0,49526.0,306745.0,20533.0,27586.0,137.0,45610.0,12247.0,64720.0,11699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Xzibit,5.928571428571429,11679.0,8999.0,65.0,11699.0,10982.0,9766.0,8836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Brian Grazer,6.356410256410258,11374.0,239566.0,568.0,2619.0,591.0,13448.0,3595.0,9099.0,9315.0,8838.0,20662.0,11775.0,10537.0,4982.0,453.0,921.0,96721.0,3580.0,88794.0,8871.0,7552.0,1624.0,388.0,65.0,11353.0,11499.0,101267.0,12228.0,12107.0,44564.0,4032.0,14271.0,11066.0,9266.0,205775.0,10588.0,59108.0,12277.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Taryn Manning,5.716666666666668,10994.0,2289.0,10691.0,65.0,10476.0,17130.0,46727.0,17577.0,39845.0,74457.0,301325.0,8976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,William Goldman,6.475000000000001,2493.0,11313.0,66.0,6171.0,5902.0,10586.0,2275.0,265208.0,2687.0,489.0,642.0,26268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Scott Glenn,6.747368421052631,28.0,6440.0,274.0,10684.0,66.0,1443.0,9104.0,9549.0,11678.0,1669.0,11509.0,2503.0,23629.0,39486.0,10523.0,49040.0,2034.0,1646.0,244316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Laura Linney,6.435,308531.0,14295.0,508.0,11184.0,10329.0,322.0,66.0,11615.0,37165.0,8643.0,8272.0,162903.0,10707.0,2637.0,25520.0,9895.0,11404.0,4657.0,51052.0,42819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Judy Davis,6.277777777777778,9466.0,66.0,2639.0,1887.0,9767.0,15927.0,157841.0,81836.0,31640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Dennis Haysbert,6.6,12618.0,82703.0,25.0,189.0,49444.0,66.0,214756.0,14411.0,1090.0,184098.0,1874.0,9942.0,10712.0,82690.0,14736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Jack Green,6.0352941176470605,10724.0,33.0,8197.0,688.0,5551.0,66.0,1824.0,3558.0,664.0,218043.0,1639.0,13596.0,8409.0,16320.0,23048.0,33217.0,8842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,James Mangold,6.5555555555555545,2832.0,2142.0,37834.0,3558.0,69.0,11812.0,11232.0,76170.0,5176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Reese Witherspoon,6.273913043478261,10327.0,11229.0,9007.0,5125.0,9678.0,9026.0,55787.0,103731.0,69.0,11529.0,171274.0,228970.0,796.0,268920.0,210577.0,15512.0,12193.0,42888.0,8835.0,9451.0,1359.0,11632.0,59962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Henry Bumstead,7.007142857142858,3683.0,70.0,33.0,9573.0,11901.0,5551.0,1251.0,66.0,987.0,595.0,9277.0,1598.0,2370.0,5854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Jack G. Taylor Jr.,6.7,3683.0,70.0,9573.0,5551.0,66.0,1598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Bill Coe,6.9222222222222225,70.0,3580.0,22954.0,13223.0,66.0,1824.0,664.0,43949.0,9092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Doug Jackson,6.3999999999999995,594.0,9268.0,119450.0,37834.0,9573.0,66.0,14411.0,28355.0,76170.0,228970.0,41630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Bub Asman,6.622222222222223,10833.0,9268.0,146233.0,18937.0,12201.0,3683.0,273481.0,70.0,10724.0,10734.0,190859.0,5551.0,13223.0,66.0,209451.0,1639.0,9387.0,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Arnon Milchan,6.139622641509433,4474.0,12103.0,9631.0,820.0,68.0,10731.0,37834.0,1844.0,2251.0,11560.0,23398.0,6477.0,194662.0,281957.0,1381.0,795.0,318846.0,550.0,76203.0,787.0,2118.0,5820.0,210577.0,9969.0,1710.0,9509.0,9414.0,8247.0,13166.0,11260.0,1645.0,3512.0,86834.0,7278.0,40264.0,10591.0,10025.0,38322.0,114.0,1813.0,12312.0,14306.0,116741.0,59860.0,11565.0,9947.0,98357.0,3587.0,10885.0,311.0,10073.0,38579.0,16172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Jonathan Pryce,6.436842105263159,14869.0,22.0,8195.0,4442.0,72559.0,9389.0,68.0,58.0,285.0,9504.0,4942.0,304357.0,10735.0,10307.0,714.0,8818.0,10436.0,15237.0,10202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Donald Harris,6.9799999999999995,70.0,10724.0,33.0,66.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
